date,A036570,A078340,A112040,A181710,A192080,A194480,A251270,A259960,A263750,A293490,종가,PA_A036570,PA_A078340,PA_A112040,PA_A181710,PA_A192080,PA_A194480,PA_A251270,PA_A259960,PA_A263750,PA_A293490,PA_종가,LPA_A036570,LPA_A078340,LPA_A112040,LPA_A181710,LPA_A192080,LPA_A194480,LPA_A251270,LPA_A259960,LPA_A263750,LPA_A293490,LPA_종가,AM_A036570,AM_A078340,AM_A112040,AM_A181710,AM_A192080,AM_A194480,AM_A251270,AM_A259960,AM_A263750,AM_A293490,AM_종가,RM_A036570,RM_A078340,RM_A112040,RM_A181710,RM_A192080,RM_A194480,RM_A251270,RM_A259960,RM_A263750,RM_A293490
2021-08-10,815000,113500,25864,39697,62600,81000,134500,454000,70300,83700,1515.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-11,790000,111700,27632,38549,62900,81300,136500,407000,68600,80800,1489,-0.030674847,-0.015859031,0.068357563,-0.028919062,0.004792332,0.003703704,0.014869888,-0.103524229,-0.024182077,-0.034647551,-0.017395206,-0.031155168,-0.015986131,0.066122481,-0.029345459,0.004780886,0.003696862,0.014760416,-0.109284013,-0.024479264,-0.035262012,-0.017548281,-0.030674847,-0.015859031,0.068357563,-0.028919062,0.004792332,0.003703704,0.014869888,-0.103524229,-0.024182077,-0.034647551,-0.017395206,-0.01327964,0.001536176,0.085752769,-0.011523855,0.022187539,0.02109891,0.032265095,-0.086129023,-0.00678687,-0.017252344
2021-08-12,806000,110300,30865,37401,61900,72200,132000,406000,68100,78800,1469.85,-0.011042945,-0.028193833,0.193357563,-0.057838124,-0.011182109,-0.108641975,-0.018587361,-0.105726872,-0.031294452,-0.058542413,-0.030032468,-0.011104371,-0.028598911,0.176770815,-0.059578176,-0.011245098,-0.115009109,-0.018762276,-0.111744038,-0.031794586,-0.060325981,-0.03049268,0.020253165,-0.012533572,0.117002027,-0.02978028,-0.015898251,-0.111931119,-0.032967033,-0.002457002,-0.00728863,-0.024752475,-0.012860981,0.033114145,0.000327408,0.129863007,-0.016919299,-0.003037271,-0.099070139,-0.020106052,0.010403978,0.005572351,-0.011891495
2021-08-13,786000,105800,31825,36880,61900,72000,127000,437000,63600,77200,1427.69,-0.035582822,-0.06784141,0.230474791,-0.070962541,-0.011182109,-0.111111111,-0.055762082,-0.037444934,-0.095305832,-0.077658303,-0.057854239,-0.036231321,-0.070252317,0.207400104,-0.073606219,-0.011245098,-0.117783036,-0.057377113,-0.038164003,-0.100158328,-0.08083952,-0.059595281,-0.024813896,-0.040797824,0.031103191,-0.013930109,0,-0.002770083,-0.037878788,0.07635468,-0.066079295,-0.020304569,-0.028683199,0.003869303,-0.012114625,0.05978639,0.01475309,0.028683199,0.025913116,-0.009195589,0.105037879,-0.037396096,0.00837863
2021-08-17,771000,101000,38140,35836,58600,66800,125000,451500,61800,77100,1412.41,-0.05398773,-0.110132159,0.47463656,-0.097261758,-0.063897764,-0.175308642,-0.07063197,-0.005506608,-0.120910384,-0.078853047,-0.067937652,-0.05549974,-0.11668232,0.38841156,-0.102322643,-0.066030582,-0.192746074,-0.073250462,-0.005521825,-0.128868434,-0.082135697,-0.070355569,-0.019083969,-0.04536862,0.198428908,-0.028308026,-0.053311793,-0.072222222,-0.015748031,0.033180778,-0.028301887,-0.001295337,-0.010702604,-0.008381366,-0.034666017,0.209131512,-0.017605423,-0.04260919,-0.061519619,-0.005045428,0.043883382,-0.017599283,0.009407267
2021-08-18,788000,102500,38493,36619,58700,67600,129500,469000,62700,77800,1439.9,-0.033128834,-0.0969163,0.488284875,-0.077537345,-0.062300319,-0.165432099,-0.037174721,0.033039648,-0.108108108,-0.070489845,-0.049796748,-0.033690023,-0.101940038,0.397624366,-0.080708387,-0.064325551,-0.180841172,-0.037883318,0.03250557,-0.114410351,-0.073097546,-0.051079368,0.022049287,0.014851485,0.009255375,0.021849537,0.001706485,0.011976048,0.036,0.03875969,0.014563107,0.009079118,0.019463187,0.0025861,-0.004611702,-0.010207812,0.00238635,-0.017756702,-0.007487139,0.016536813,0.019296503,-0.00490008,-0.010384069
2021-08-19,853000,100900,36927,35993,56500,67500,126500,492500,67500,76100,1447.82,0.046625767,-0.111013216,0.427737396,-0.093306799,-0.097444089,-0.166666667,-0.059479554,0.084801762,-0.039829303,-0.090800478,-0.044570267,0.045571434,-0.11767291,0.35609095,-0.097951143,-0.10252464,-0.182321557,-0.061321891,0.081397263,-0.040644201,-0.095190713,-0.045594058,0.08248731,-0.015609756,-0.040682722,-0.017094951,-0.037478705,-0.00147929,-0.023166023,0.05010661,0.076555024,-0.0218509,0.005500382,0.076986928,-0.021110138,-0.046183104,-0.022595333,-0.042979087,-0.006979672,-0.028666405,0.044606228,0.071054642,-0.027351282
2021-08-20,826000,98800,37079,34950,56200,66000,125000,491500,71000,77600,1445.58,0.013496933,-0.129515419,0.43361429,-0.119580825,-0.102236422,-0.185185185,-0.07063197,0.082599119,0.009957326,-0.072879331,-0.046048464,0.01340666,-0.138705232,0.360198731,-0.127357149,-0.107848521,-0.204794413,-0.073250462,0.079364742,0.009908078,-0.07567155,-0.047142409,-0.031652989,-0.020812686,0.004116229,-0.028977857,-0.005309735,-0.022222222,-0.011857708,-0.002030457,0.051851852,0.019710907,-0.001547154,-0.030105836,-0.019265532,0.005663383,-0.027430703,-0.003762581,-0.020675069,-0.010310554,-0.000483303,0.053399006,0.02125806
2021-08-23,824000,101400,38190,35836,56500,67500,129000,484500,72400,75300,1448.06,0.011042945,-0.10660793,0.476569749,-0.097261758,-0.097444089,-0.166666667,-0.040892193,0.067180617,0.029871977,-0.100358423,-0.044411889,0.010982417,-0.112729746,0.389721661,-0.102322643,-0.10252464,-0.182321557,-0.041751795,0.065020233,0.029434501,-0.105758843,-0.045428305,-0.002421308,0.026315789,0.029963052,0.025350501,0.005338078,0.022727273,0.032,-0.014242116,0.01971831,-0.029639175,0.001715574,-0.004136882,0.024600215,0.028247477,0.023634926,0.003622504,0.021011698,0.030284426,-0.01595769,0.018002735,-0.03135475
2021-08-24,847000,103100,37736,36306,58400,72600,132000,460000,72700,75900,1472.54,0.039263804,-0.091629956,0.459016393,-0.085422072,-0.067092652,-0.103703704,-0.018587361,0.013215859,0.034139403,-0.093189964,-0.028257312,0.038512581,-0.096103446,0.377762506,-0.089292601,-0.069449388,-0.109484233,-0.018762276,0.013129291,0.033569586,-0.097822293,-0.028664234,0.027912621,0.016765286,-0.011887929,0.013115303,0.033628319,0.075555556,0.023255814,-0.050567595,0.004143646,0.007968127,0.016905377,0.011007245,-0.000140091,-0.028793306,-0.003790074,0.016722942,0.058650179,0.006350437,-0.067472972,-0.01276173,-0.008937249
2021-08-25,837000,104100,37180,36410,58500,70000,136500,451000,70000,76800,1482.16,0.026993865,-0.082819383,0.437519332,-0.082802227,-0.065495208,-0.135802469,0.014869888,-0.00660793,-0.004267425,-0.082437276,-0.021908985,0.026635957,-0.086450861,0.362918942,-0.086432156,-0.067738524,-0.145953913,0.014760416,-0.006629859,-0.004276557,-0.086034337,-0.022152551,-0.011806375,0.009699321,-0.014733941,0.00286454,0.001712329,-0.035812672,0.034090909,-0.019565217,-0.037138927,0.011857708,0.006532929,-0.018339305,0.003166392,-0.021266871,-0.003668389,-0.004820601,-0.042345602,0.02755798,-0.026098147,-0.043671857,0.005324778
2021-08-26,709000,103400,35867,36515,60400,70800,127000,469500,87900,85400,1496.83,-0.13006135,-0.088986784,0.386753789,-0.080157191,-0.03514377,-0.125925926,-0.055762082,0.034140969,0.250355619,0.020310633,-0.012228117,-0.139332587,-0.093197875,0.326965612,-0.083552483,-0.035776173,-0.134590154,-0.057377113,0.033571101,0.223428006,0.020107123,-0.012303496,-0.152927121,-0.006724304,-0.035314685,0.002883823,0.032478632,0.011428571,-0.06959707,0.041019956,0.255714286,0.111979167,0.009897717,-0.162824838,-0.01662202,-0.045212402,-0.007013894,0.022580916,0.001530855,-0.079494786,0.031122239,0.245816569,0.10208145
2021-08-27,659000,103300,32027,36567,62700,73800,127500,497000,89000,80900,1451.56,-0.191411043,-0.089867841,0.238284875,-0.078847268,0.001597444,-0.088888889,-0.05204461,0.094713656,0.266002845,-0.033452808,-0.042102207,-0.212464579,-0.094165461,0.213727257,-0.082129424,0.00159617,-0.093090423,-0.053447834,0.090492828,0.235864571,-0.034025153,-0.043014194,-0.070521862,-0.000967118,-0.107062202,0.001424072,0.03807947,0.042372881,0.003937008,0.05857295,0.012514221,-0.052693208,-0.030243915,-0.040277946,0.029276797,-0.076818287,0.031667988,0.068323386,0.072616797,0.034180923,0.088816865,0.042758136,-0.022449293
2021-08-30,649000,103100,41625,36932,62500,78100,125000,497000,102000,82000,1482.02,-0.203680982,-0.091629956,0.609379833,-0.069652619,-0.001597444,-0.035802469,-0.07063197,0.094713656,0.450924609,-0.020310633,-0.022001373,-0.227755397,-0.096103446,0.475848908,-0.072197234,-0.001598721,-0.036459098,-0.073250462,0.090492828,0.372201014,-0.02051973,-0.022247012,-0.015174507,-0.001936108,0.299684641,0.009981677,-0.003189793,0.058265583,-0.019607843,0,0.146067416,0.013597033,0.02098432,-0.036158827,-0.022920429,0.278700321,-0.011002643,-0.024174113,0.037281262,-0.040592163,-0.02098432,0.125083095,-0.007387287
2021-08-31,660000,103200,47839,36828,63300,78000,129000,491500,94300,81200,1483.84,-0.190184049,-0.090748899,0.84963656,-0.072272464,0.011182109,-0.037037037,-0.040892193,0.082599119,0.341394026,-0.029868578,-0.020800338,-0.210948278,-0.095133984,0.614989166,-0.075017193,0.011120051,-0.037740328,-0.041751795,0.079364742,0.293709391,-0.03032373,-0.021019712,0.016949153,0.000969932,0.149285285,-0.002815986,0.0128,-0.00128041,0.032,-0.011066398,-0.075490196,-0.009756098,0.001228054,0.015721099,-0.000258121,0.148057232,-0.00404404,0.011571946,-0.002508463,0.030771946,-0.012294452,-0.07671825,-0.010984151
2021-09-01,637000,103800,54406,37088,61700,81100,127500,507000,89500,79900,1461.84,-0.218404908,-0.085462555,1.103541602,-0.065722851,-0.014376997,0.001234568,-0.05204461,0.116740088,0.27311522,-0.045400239,-0.03531834,-0.246418458,-0.089336866,0.743622401,-0.067982151,-0.014481347,0.001233806,-0.053447834,0.110413806,0.241466826,-0.046463125,-0.035957118,-0.034848485,0.005813953,0.137272936,0.007059846,-0.025276461,0.03974359,-0.011627907,0.031536114,-0.050901379,-0.016009852,-0.014826396,-0.020022088,0.02064035,0.152099333,0.021886242,-0.010450065,0.054569986,0.003198489,0.04636251,-0.036074982,-0.001183456
2021-09-02,633000,103900,54507,37036,61500,84800,126000,491500,87500,79700,1451.72,-0.223312883,-0.084581498,1.107446644,-0.067032773,-0.017571885,0.04691358,-0.063197026,0.082599119,0.244665718,-0.047789725,-0.041996621,-0.252717691,-0.088373939,0.745477093,-0.069385206,-0.017728103,0.045846388,-0.065282292,0.079364742,0.218866995,-0.048969392,-0.042903974,-0.006279435,0.000963391,0.001856413,-0.001402071,-0.003241491,0.045622688,-0.011764706,-0.030571992,-0.022346369,-0.002503129,-0.006922782,0.000643347,0.007886173,0.008779195,0.005520711,0.003681291,0.05254547,-0.004841924,-0.02364921,-0.015423586,0.004419653
2021-09-03,622000,103300,66581,36828,59600,80400,126000,509000,88400,80500,1465.12,-0.236809816,-0.089867841,1.574273121,-0.072272464,-0.047923323,-0.007407407,-0.063197026,0.121145374,0.257467994,-0.03823178,-0.033153838,-0.270248021,-0.094165461,0.945567211,-0.075017193,-0.049109704,-0.007434978,-0.065282292,0.114350819,0.229100171,-0.038981793,-0.033715884,-0.017377567,-0.005774783,0.221512833,-0.005616157,-0.030894309,-0.051886792,0,0.03560529,0.010285714,0.010037641,0.00923043,-0.026607997,-0.015005214,0.212282403,-0.014846587,-0.040124739,-0.061117223,-0.00923043,0.02637486,0.001055284,0.000807211
2021-09-06,633000,103900,64914,36932,59500,89700,126000,482500,85800,77800,1446.55,-0.223312883,-0.084581498,1.5098206,-0.069652619,-0.049520767,0.107407407,-0.063197026,0.06277533,0.220483642,-0.070489845,-0.045408352,-0.252717691,-0.088373939,0.920211277,-0.072197234,-0.050788966,0.102021614,-0.065282292,0.060883723,0.199247208,-0.073097546,-0.046471623,0.017684887,0.005808325,-0.025037173,0.002823938,-0.001677852,0.115671642,0,-0.052062868,-0.029411765,-0.033540373,-0.01267473,0.030359617,0.018483055,-0.012362443,0.015498668,0.010996877,0.128346372,0.01267473,-0.039388139,-0.016737035,-0.020865643
2021-09-07,616000,103200,64156,36515,59600,91400,125000,464500,84100,77200,1428.45,-0.244171779,-0.090748899,1.480513455,-0.080157191,-0.047923323,0.128395062,-0.07063197,0.023127753,0.196301565,-0.077658303,-0.057352708,-0.27994115,-0.095133984,0.908465577,-0.083552483,-0.049109704,0.120796324,-0.073250462,0.02286436,0.179234768,-0.08083952,-0.059063094,-0.02685624,-0.006737247,-0.011676988,-0.011291021,0.001680672,0.018952062,-0.007936508,-0.037305699,-0.01981352,-0.007712082,-0.01251253,-0.01434371,0.005775282,0.000835542,0.001221508,0.014193202,0.031464592,0.004576022,-0.02479317,-0.00730099,0.004800448
2021-09-08,612000,101500,55568,36619,58500,84500,125000,483500,83000,74300,1396.57,-0.249079755,-0.105726872,1.148468914,-0.077537345,-0.065495208,0.043209877,-0.07063197,0.064977974,0.180654339,-0.112305854,-0.078390613,-0.286455831,-0.111744038,0.764755456,-0.080708387,-0.067738524,0.04230238,-0.073250462,0.062954117,0.166068809,-0.119128026,-0.081633804,-0.006493506,-0.016472868,-0.133861213,0.002848145,-0.018456376,-0.075492341,0,0.040904198,-0.013079667,-0.037564767,-0.022317897,0.015824391,0.005845029,-0.111543316,0.025166042,0.003861521,-0.053174444,0.022317897,0.063222095,0.00923823,-0.01524687
2021-09-09,611000,100100,61529,35680,57500,90900,122500,475000,84300,72900,1385.19,-0.250306748,-0.118061674,1.378943706,-0.101191526,-0.081469649,0.122222222,-0.089219331,0.046255507,0.199146515,-0.129032258,-0.08590038,-0.288091154,-0.125633151,0.866656568,-0.10668531,-0.08498033,0.115310847,-0.093453169,0.045217606,0.181610066,-0.138150338,-0.08981572,-0.001633987,-0.013793103,0.107273971,-0.025642426,-0.017094017,0.075739645,-0.02,-0.017580145,0.015662651,-0.01884253,-0.008148535,0.006514548,-0.005644568,0.115422506,-0.017493891,-0.008945482,0.08388818,-0.011851465,-0.009431609,0.023811186,-0.010693995
2021-09-10,607000,101100,58700,35576,58000,88500,122500,447000,81800,73800,1362.41,-0.255214724,-0.109251101,1.269563873,-0.103811371,-0.073482428,0.092592593,-0.089219331,-0.015418502,0.163584637,-0.11827957,-0.100933112,-0.294659322,-0.115692711,0.819587686,-0.109604365,-0.076322268,0.088553397,-0.093453169,-0.015538603,0.151505445,-0.125880246,-0.106397844,-0.006546645,0.00999001,-0.045978319,-0.002914798,0.008695652,-0.02640264,0,-0.058947368,-0.029655991,0.012345679,-0.016445397,0.009898753,0.026435407,-0.029532922,0.013530599,0.02514105,-0.009957243,0.016445397,-0.042501971,-0.013210593,0.028791076
2021-09-13,591000,99900,59000,35471,58300,115000,121500,451500,80900,71800,1356.56,-0.274846626,-0.119823789,1.281163006,-0.106456407,-0.068690096,0.419753086,-0.096654275,-0.005506608,0.150782361,-0.142174432,-0.10479358,-0.321372096,-0.127633151,0.824685403,-0.112560157,-0.071163185,0.350482974,-0.101649936,-0.005521825,0.140442025,-0.153354501,-0.110700951,-0.026359143,-0.011869436,0.005110733,-0.002951428,0.005172414,0.299435028,-0.008163265,0.010067114,-0.011002445,-0.027100271,-0.004293862,-0.022065282,-0.007575575,0.009404594,0.001342434,0.009466275,0.30372889,-0.003869404,0.014360976,-0.006708583,-0.022806409
2021-09-14,599000,102100,74400,35732,59000,119500,124000,478000,82900,72400,1394.19,-0.265030675,-0.100440529,1.876585215,-0.099881603,-0.057507987,0.475308642,-0.078066914,0.052863436,0.179231863,-0.135005974,-0.079961197,-0.307926515,-0.105850112,1.056603901,-0.105228972,-0.059227834,0.388867217,-0.081282633,0.051513534,0.164863263,-0.145032678,-0.083339433,0.013536379,0.022022022,0.261016949,0.007358124,0.012006861,0.039130435,0.020576132,0.058693245,0.024721879,0.008356546,0.027739282,-0.014202903,-0.00571726,0.233277667,-0.020381158,-0.015732421,0.011391153,-0.00716315,0.030953963,-0.003017403,-0.019382736
2021-09-15,596000,101500,74900,35889,59800,123000,124000,493500,84300,72400,1405.9,-0.268711656,-0.105726872,1.895917105,-0.095926644,-0.044728435,0.518518519,-0.078066914,0.087004405,0.199146515,-0.135005974,-0.072233661,-0.312947446,-0.111744038,1.06330185,-0.100844776,-0.045759617,0.417735201,-0.081282633,0.083425661,0.181610066,-0.145032678,-0.074975367,-0.005008347,-0.005876592,0.00672043,0.004393821,0.013559322,0.029288703,0,0.032426778,0.016887817,0,0.008399142,-0.013407489,-0.014275734,-0.001678712,-0.004005321,0.00516018,0.020889561,-0.008399142,0.024027636,0.008488674,-0.008399142
2021-09-16,589000,100500,80000,35471,61300,132400,122000,492000,82000,71300,1393.4,-0.277300613,-0.114537445,2.093102382,-0.106456407,-0.020766773,0.634567901,-0.092936803,0.083700441,0.166429587,-0.148148148,-0.080482526,-0.32476193,-0.121645109,1.129174594,-0.112560157,-0.020985435,0.491378489,-0.097543154,0.080381518,0.153947448,-0.16034265,-0.083906231,-0.011744966,-0.009852217,0.068090788,-0.011647023,0.025083612,0.076422764,-0.016129032,-0.003039514,-0.027283511,-0.01519337,-0.008891102,-0.002853865,-0.000961115,0.07698189,-0.002755921,0.033974714,0.085313866,-0.00723793,0.005851588,-0.018392409,-0.006302268
2021-09-17,587000,102700,85800,37506,60600,156500,122000,493500,82400,72200,1403.57,-0.279754601,-0.095154185,2.317352304,-0.055193088,-0.031948882,0.932098765,-0.092936803,0.087004405,0.172119488,-0.13739546,-0.073771249,-0.328163293,-0.09999072,1.199166966,-0.056774698,-0.032470385,0.658606855,-0.097543154,0.083425661,0.158813638,-0.147798932,-0.076634044,-0.003395586,0.021890547,0.0725,0.05737081,-0.01141925,0.182024169,0,0.00304878,0.004878049,0.012622721,0.007298694,-0.01069428,0.014591853,0.065201306,0.050072116,-0.018717943,0.174725475,-0.007298694,-0.004249913,-0.002420645,0.005324027
2021-09-23,584000,99800,78400,36567,62000,177200,121000,500000,82200,68900,1403.07,-0.283435583,-0.120704846,2.031240334,-0.078847268,-0.009584665,1.187654321,-0.100371747,0.101321586,0.169274538,-0.176821983,-0.074101204,-0.33328713,-0.128634654,1.108971887,-0.082129424,-0.009630893,0.782829883,-0.105773653,0.0965109,0.156383503,-0.194582799,-0.076990342,-0.005110733,-0.028237585,-0.086247086,-0.025035994,0.02310231,0.132268371,-0.008196721,0.013171226,-0.002427184,-0.045706371,-0.000356234,-0.004754498,-0.027881351,-0.085890852,-0.02467976,0.023458545,0.132624605,-0.007840487,0.01352746,-0.00207095,-0.045350137
2021-09-24,596000,100500,76500,35889,62500,162700,120000,493000,87400,68300,1404.06,-0.268711656,-0.114537445,1.957779152,-0.095926644,-0.001597444,1.008641975,-0.107806691,0.085903084,0.243243243,-0.183990442,-0.073447894,-0.312947446,-0.121645109,1.0844387,-0.100844776,-0.001598721,0.69745886,-0.114072456,0.082411976,0.217723484,-0.203329211,-0.076284995,0.020547945,0.007014028,-0.024234694,-0.018541308,0.008064516,-0.081828442,-0.008264463,-0.014,0.063260341,-0.008708273,0.000705596,0.01984235,0.006308432,-0.024940289,-0.019246903,0.007358921,-0.082534038,-0.008970058,-0.014705596,0.062554745,-0.009413868
2021-09-27,583000,100400,67400,37088,62900,186000,119000,498000,82200,68800,1399.46,-0.284662577,-0.115418502,1.605938757,-0.065722851,0.004792332,1.296296296,-0.115241636,0.0969163,0.169274538,-0.178016726,-0.076483476,-0.335000927,-0.12264063,0.957792977,-0.067982151,0.004780886,0.831297519,-0.122440706,0.092502879,0.156383503,-0.196035233,-0.079566587,-0.021812081,-0.000995025,-0.118954248,0.033408565,0.0064,0.143208359,-0.008333333,0.010141988,-0.059496568,0.007320644,-0.003276213,-0.018535867,0.002281188,-0.115678035,0.036684779,0.009676213,0.146484572,-0.00505712,0.013418201,-0.056220354,0.010596857
2021-09-28,571000,97200,68900,36358,63300,182200,116000,500000,84000,67800,1382.53,-0.299386503,-0.143612335,1.663934426,-0.08411215,0.011182109,1.249382716,-0.137546468,0.101321586,0.19487909,-0.189964158,-0.087655739,-0.355798904,-0.155032125,0.979804138,-0.087861356,0.011120051,0.81065583,-0.147974008,0.0965109,0.178045,-0.210676783,-0.09173788,-0.02058319,-0.03187251,0.022255193,-0.019682916,0.0063593,-0.020430108,-0.025210084,0.004016064,0.02189781,-0.014534884,-0.012097523,-0.008485667,-0.019774987,0.034352716,-0.007585393,0.018456824,-0.008332584,-0.013112561,0.016113588,0.033995334,-0.00243736
2021-09-29,574000,95700,72600,36410,62400,172400,114500,500000,80700,66900,1370.55,-0.295705521,-0.156828194,1.806990411,-0.082802227,-0.003194888,1.128395062,-0.148698885,0.101321586,0.147937411,-0.200716846,-0.095561451,-0.350558717,-0.170584538,1.032112881,-0.086432156,-0.003200003,0.755368204,-0.160989376,0.0965109,0.137966776,-0.22404001,-0.100440915,0.00525394,-0.015432099,0.053701016,0.001430222,-0.014218009,-0.053787047,-0.012931034,0,-0.039285714,-0.013274336,-0.008665273,0.013919214,-0.006766826,0.062366289,0.010095495,-0.005552736,-0.045121774,-0.004265761,0.008665273,-0.030620441,-0.004609063
2021-09-30,603000,98800,70000,36619,63000,156900,118000,502000,80400,65700,1393.19,-0.260122699,-0.129515419,1.706464584,-0.077537345,0.006389776,0.937037037,-0.12267658,0.105726872,0.143669986,-0.215053763,-0.080621107,-0.301270917,-0.138705232,0.995643202,-0.080708387,0.006369448,0.661159505,-0.130879575,0.100502922,0.134242377,-0.242140052,-0.084056953,0.050522648,0.032392894,-0.035812672,0.005740181,0.009615385,-0.089907193,0.030567686,0.004,-0.003717472,-0.01793722,0.016518916,0.034003732,0.015873979,-0.052331588,-0.010778734,-0.006903531,-0.106426108,0.01404877,-0.012518916,-0.020236388,-0.034456135
2021-10-01,595000,95800,81800,36410,60900,161300,115000,498000,85300,64800,1380.46,-0.26993865,-0.155947137,2.162697185,-0.082802227,-0.02715655,0.991358025,-0.144981413,0.0969163,0.213371266,-0.225806452,-0.089021751,-0.314626708,-0.169540152,1.151425203,-0.086432156,-0.027532103,0.68881683,-0.156632071,0.092502879,0.193402656,-0.255933374,-0.093236258,-0.013266998,-0.030364372,0.168571429,-0.00570742,-0.033333333,0.02804334,-0.025423729,-0.007968127,0.060945274,-0.01369863,-0.009137304,-0.004129695,-0.021227069,0.177708732,0.003429884,-0.02419603,0.037180643,-0.016286425,0.001169176,0.070082577,-0.004561327
2021-10-05,563000,95300,96000,35419,60100,181200,114000,463000,85900,63300,1336.56,-0.309202454,-0.160352423,2.711722858,-0.10776633,-0.039936102,1.237037037,-0.152416357,0.019823789,0.221906117,-0.243727599,-0.117991764,-0.369908485,-0.174773026,1.311496151,-0.114027219,-0.040755437,0.805152239,-0.165365751,0.019629856,0.20041203,-0.279353648,-0.125553886,-0.053781513,-0.005219207,0.173594132,-0.027217797,-0.013136289,0.123372598,-0.008695652,-0.070281124,0.007033998,-0.023148148,-0.031800994,-0.021980519,0.026581787,0.205395126,0.004583197,0.018664705,0.155173592,0.023105342,-0.038480131,0.038834992,0.008652846
2021-10-06,560000,96200,94500,35211,59600,187000,116500,454000,85400,62600,1335.46,-0.312883436,-0.152422907,2.653727188,-0.113006021,-0.047923323,1.308641975,-0.133828996,0,0.214793741,-0.2520908,-0.118717664,-0.37525133,-0.165373479,1.295747794,-0.119917084,-0.049109704,0.836659462,-0.143672926,0,0.194574302,-0.290473699,-0.126377233,-0.005328597,0.009443861,-0.015625,-0.005872554,-0.008319468,0.03200883,0.021929825,-0.019438445,-0.005820722,-0.011058452,-0.000823008,-0.004505588,0.01026687,-0.014801992,-0.005049546,-0.007496459,0.032831838,0.022752833,-0.018615437,-0.004997713,-0.010235443
2021-10-07,571000,101900,98800,35628,62300,187500,121000,474000,90700,67300,1386.66,-0.299386503,-0.102202643,2.819981441,-0.102501448,-0.004792332,1.314814815,-0.100371747,0.044052863,0.290184922,-0.195937873,-0.084930314,-0.355798904,-0.107810897,1.340245564,-0.108143773,-0.004803852,0.839329691,-0.105773653,0.043110124,0.254785558,-0.218078741,-0.088755057,0.019642857,0.059251559,0.045502646,0.01184289,0.045302013,0.002673797,0.038626609,0.044052863,0.06206089,0.075079872,0.03833885,-0.018695992,0.02091271,0.007163796,-0.02649596,0.006963164,-0.035665053,0.00028776,0.005714014,0.02372204,0.036741023
2021-10-08,578000,97700,97900,35836,62300,187400,121500,470000,88000,65300,1381.39,-0.290797546,-0.139207048,2.78518404,-0.097261758,-0.004792332,1.313580247,-0.096654275,0.035242291,0.251778094,-0.219832736,-0.088408035,-0.343614245,-0.149901278,1.331094509,-0.102322643,-0.004803852,0.838796215,-0.101649936,0.034635497,0.224565016,-0.248246941,-0.092562796,0.012259194,-0.041216879,-0.009109312,0.005838105,0,-0.000533333,0.004132231,-0.008438819,-0.029768467,-0.029717682,-0.003800499,0.016059693,-0.03741638,-0.005308813,0.009638604,0.003800499,0.003267166,0.00793273,-0.00463832,-0.025967968,-0.025917183
2021-10-12,558000,95600,90500,35263,61500,156000,119000,484000,89800,65400,1365.17,-0.315337423,-0.157709251,2.499072069,-0.111696098,-0.017571885,0.925925926,-0.115241636,0.066079295,0.277382646,-0.218637993,-0.099111762,-0.378829151,-0.171630017,1.25249781,-0.118441362,-0.017728103,0.655406853,-0.122440706,0.063987709,0.244813176,-0.246716719,-0.104374071,-0.034602076,-0.021494371,-0.075587334,-0.015989508,-0.012841091,-0.16755603,-0.020576132,0.029787234,0.020454545,0.001531394,-0.011741796,-0.02286028,-0.009752574,-0.063845538,-0.004247711,-0.001099295,-0.155814234,-0.008834335,0.04152903,0.032196342,0.01327319
2021-10-13,576000,96300,90700,36045,61500,136400,120000,488000,92700,65500,1379.68,-0.293251534,-0.15154185,2.506804825,-0.091996876,-0.017571885,0.683950617,-0.107806691,0.074889868,0.318634424,-0.21744325,-0.08953648,-0.347080453,-0.164334518,1.254705317,-0.09650746,-0.017728103,0.521142591,-0.114072456,0.072218208,0.276596674,-0.245188835,-0.093801446,0.032258065,0.007322176,0.002209945,0.022176219,0,-0.125641026,0.008403361,0.008264463,0.032293987,0.001529052,0.010628713,0.021629352,-0.003306537,-0.008418768,0.011547506,-0.010628713,-0.136269739,-0.002225352,-0.00236425,0.021665274,-0.009099661
2021-10-14,582000,100000,117200,36880,64500,139300,122500,478500,94800,68900,1395.24,-0.285889571,-0.118942731,3.531394989,-0.070962541,0.030351438,0.719753086,-0.089219331,0.053964758,0.348506401,-0.176821983,-0.079268293,-0.336717666,-0.126632651,1.511029837,-0.073606219,0.029899946,0.542180726,-0.093453169,0.052559013,0.29899761,-0.194582799,-0.082586591,0.010416667,0.038421599,0.292171996,0.023165488,0.048780488,0.021260997,0.020833333,-0.019467213,0.022653722,0.051908397,0.011277978,-0.000861311,0.027143622,0.280894018,0.01188751,0.03750251,0.00998302,0.009555356,-0.030745191,0.011375744,0.040630419
